,动词,词频
4876,震撼 ,1
4874,以诚相待,1
4652,保住,1
4873,近在眼前,1
4653,含泪,1
4654,呼 ,1
4655,震住,1
5395,埋怨,1
4626,试验,1
4625,升空,1
4593,不计其数,1
4595,打爆,1
4596, 化姓,1
5324,区分成,1
5325,转向,1
4917,例外,1
5415,问诊,1
5414,吃 ,1
5413,烫,1
4916,喜光,1
5326,移去,1
5410, 筑牢,1
5327,离场,1
5409,通航,1
5328,回暖,1
4597,死亡  胆战心惊 ,1
5408,传入,1
5329, 倾盆  ,1
4594,退役,1
5418,聆听,1
4598,商量,1
4592,无解  ,1
4586,蹲坑,1
4587,敲定,1
4926,舀,1
5425,踏春,1
4588,押解,1
4589,告,1
4590,上到,1
4591,受波及,1
5424,春暖花开 ,1
4925,防虫,1
5423, 商,1
4923,通风,1
4922,透气,1
4921,发软,1
4919,修剪 ,1
5420,提倡,1
5419,增添,1
4914,发芽,1
4599,惨不忍睹,1
4624,远航,1
4614,价值,1
4615,绕,1
4616,旅行,1
4904,测定 ,1
4903,人称,1
4617,飞行,1
5403,探明,1
5402,乘,1
4618,告终 ,1
5331, 更于,1
5401,前所未见,1
5400,搁浅,1
5399,一望无际,1
5398,错,1
4622,飞到,1
5397,旱,1
4623,着落,1
5396,揭示,1
4905,  据 ,1
4613, 同框 ,1
4600,上交,1
4907,活出,1
4601,升破,1
4602,偏离,1
4603,不足为奇,1
4604,归咎于,1
4912,其乐融融,1
4911,挤,1
4910, 头晕,1
4606,出院 ,1
4607,证实 ,1
5407, 温登平 ,1
4908,偶遇,1
5330,久旱不雨,1
4608,签发,1
4609,受皮,1
5195,摒弃,1
5405, 抽穗,1
5404,断流,1
4666,防水,1
4667,撑满,1
4389,响起,1
4755,震碎 ,1
4750,上探,1
4751,触及,1
4752,交投于,1
4753,小心,1
5347,入夏,1
5361,表征,1
4823,临,1
4822,傍,1
4756,遍布于,1
4668,摩擦,1
5348,承包,1
4820,察觉,1
4818,跑跑,1
4757,图解,1
4758,传回,1
5360,发明,1
4760,放慢,1
4817,一炮而红,1
5362,度到,1
4749,屠杀,1
4824,依,1
4748,用作,1
4733,特朗,1
4734,庭审,1
4735,调解,1
5346,盼望,1
4737,属实,1
4738,猜想,1
5364,居多,1
4831,支离破碎 ,1
4739,造出,1
4830, 数以万计,1
4829,数以万计,1
4744,不绝于耳 ,1
4827,揭秘,1
4746,惧怕,1
5363,长 ,1
4747,跳过,1
4825,相隔,1
5349,追究,1
4815, 处以,1
4813,救人,1
4785,入伍,1
5351,调,1
4787,感动,1
4788,如何,1
4789,抵抗,1
4790,持股,1
4791,专注于,1
4792,估,1
5356,把抗,1
4801,征用,1
4800,练习,1
5355,命令,1
5354,缩小,1
4794, 个,1
4795,静止,1
5353,提至,1
4796,主因 ,1
5352,迁移,1
4786,喂奶,1
4784,翻开,1
5350, 利,1
4783,刷,1
4812,冰洁,1
4811,缩短,1
4810,划伤,1
4809,肃满,1
4771,飞起,1
5358, 正研,1
4772,  伏地 ,1
4773,抓牢,1
4774,压埋,1
4775,寻觅 ,1
4808,大喊,1
5357,入伏,1
4806,抱走,1
4805,风靡,1
4803,打掩护,1
4802,借写,1
4782,追光,1
4833,蹭,1
4731,怒骂,1
4729,大吃一惊,1
4685,垫付,1
4686,抵扣,1
4687, 检,1
4854,疲惫不堪,1
4688,议论纷纷 ,1
4853,震到,1
4852, 待,1
5368,踏勘,1
4690,反超,1
4691,抢先,1
4692,扬言,1
4693,后援,1
4694,亲历,1
5367,封 ,1
4696,记住,1
5366,犯愁,1
4697,运营,1
4698, 让年,1
4856,估算,1
4684,过节,1
4699,取出,1
4683,调侃,1
5375,吃紧,1
4670,贮存,1
4671,积热,1
4863,祈愿,1
4674,治愈,1
4675,投弹,1
4676,插电,1
4677,伤,1
4862,凝望,1
4678,认同,1
4861,实习,1
4860,双手合十 ,1
4680, 中,1
4681,正常化,1
4859, 悼念,1
4682,休假,1
4858,献花,1
4851,蹲,1
4700,揭,1
4728,划,1
4842,逃走,1
4839,扣停,1
4716,缓,1
4717,停歇 ,1
4838,不堪一,1
4718,当之无愧,1
4720,惊传,1
4721,报导,1
4722,孕育,1
4837,撕成,1
4836,实属,1
4723,相去,1
4724,参半,1
4725,捐款,1
4726,筹到,1
4835, 讪讪笑,1
4727,打工,1
4834,坐下,1
4840,干挂,1
4715,针锋相对,1
4701,弹射,1
4714,急转直下,1
4702,经停,1
4850,减贫,1
4704,抽检,1
4705,信,1
4849,借鉴,1
4848,心有余悸,1
4707, 响,1
4708,知事,1
4709,玩忽职守,1
4846,觉察,1
4710,租来,1
4711,任命,1
4844, 化,1
5345,齐名 ,1
4843,挤压,1
4712,试爆,1
4713,遇害,1
5426,凑热闹,1
4585,杀人,1
5427,养成,1
4460,修有,1
4992,选,1
5300,接撞,1
4457,设为,1
4458,飞向,1
4991,爬满,1
4990,必选,1
5487,指定,1
4989,养花,1
4988,栽 ,1
5428,受益,1
4461,诱导,1
4987,盆栽,1
4986,开花 ,1
4463,腾空,1
4464,扔成,1
5486,强制,1
4465,调升,1
4466, 迫在眉睫,1
4456, 喷,1
4993,择,1
4454,渲染,1
4994,犹豫不决,1
5490,用好,1
5007,繁殖 ,1
5006, 加,1
5299,消退,1
5489,抽烟,1
4451,书写,1
5005,设施,1
4452,修缮,1
4453,遥想,1
5004,较上,1
5488,免疫,1
5003,充当,1
5002,枯萎  ,1
5000,养出,1
4999,得心应手 ,1
4998,种种,1
4996,听从,1
4467,飘散,1
4468,遵从,1
5301,赢下,1
4979,开裂,1
4978,冻伤,1
4479,救上,1
4977,春化,1
4480,哀嚎,1
5476,闻风丧胆 谈,1
5307,待命,1
4481,剥落,1
4482,漂浮,1
4483,关停,1
5475,惩治,1
4976,赶走,1
4485,落满,1
5473,抛物,1
4486,gushing,1
4487,削去,1
4488,催眠,1
5308,应对与,1
5477,碰触,1
4478,夜以继日,1
4470,航拍,1
5479,情同手足,1
4471,失踪 ,1
5302,近 ,1
4984, 采,1
5484,置身事外 ,1
4983, 蠢蠢欲动,1
4472,逃离 ,1
5483,善待,1
4473,戴上,1
4982,盛产,1
4981,慢 ,1
4474,砸伤,1
4980,衰长,1
5304,迎战,1
5482,艰  ,1
5481, 共克,1
5480,守望相助,1
5306,接连,1
5008,便于,1
5298,赢取,1
4449,安 ,1
5294,燃爆,1
4409,失利,1
4410,关乎,1
5024,失水,1
5501,送走,1
5023, 啃食,1
5500, 向死而生,1
5022,寄生,1
5499,讲授,1
4411,应急 ,1
5295,对出,1
5021,钻食,1
5498,听证,1
4414,垮,1
5020,咬破,1
4415,调用,1
5018,取食,1
4417,混,1
4407,归因于,1
5293,飞花,1
4419,合影,1
5026,烦恼,1
4390,威协,1
4391,根治,1
5028,汇总,1
4393,偏早,1
4394,暴雨,1
4395,深达,1
4396,淹毁,1
5027,当心,1
4397,刻骨铭心,1
4398,赔尽,1
4400,惹祸,1
4401,添乱,1
4402,毁,1
4403,冲出,1
4404,变好,1
5291,登场 ,1
5292,呼,1
4418,奔,1
5017,群集,1
4448,减小,1
5495,教会,1
5296,摇头晃脑,1
5297,往来,1
4437,识别,1
4438,拉升,1
5494,区别,1
4439,试探,1
5012,种菜,1
4440,抛压,1
5493,诊治,1
4442,违背,1
5492, 作,1
4444,变暖  ,1
4445,冷却,1
5491,紧缺,1
5010,提议,1
4446,得名,1
4447,达为,1
4435,带上,1
4434,截取,1
4421,应有尽有,1
4433,发光,1
4422,流出 ,1
4423,殆尽,1
5497,谈及,1
5016,常见,1
5015,落花,1
5014,和,1
4424,倾泻,1
4425,而,1
4426,变冷,1
4427,夷为,1
5013,种上,1
4428,相传,1
4429, 扰,1
4430,惊恐不安 ,1
4431,前去,1
4797,浅 ,1
5496,区分,1
4489,流经,1
4490,冲高,1
5472,破损,1
4548,呼告,1
4549, 扯皮,1
4550,脱颖而出,1
4551, 歧义,1
4552,不知不觉,1
4553,连载,1
5446,服从,1
4554,敷衍 ,1
4944,撑死,1
4555,发难 ,1
4943,贪吃,1
4942,入 ,1
5445,挥别,1
4941,懈怠,1
4557,为由,1
5444,卸任,1
5443,开线,1
4560,监管,1
5447, 说,1
4547,奔走,1
4562,熟睡,1
5322,啃,1
4534,集聚,1
5451,除 ,1
4536,发致,1
5450,风驰,1
5321, 入伏,1
5449,干扰,1
4537,散布,1
4538,确,1
4539,     订,1
4540,掉头,1
4541,跑 ,1
4542,推翻,1
4543,吞没,1
4945, 过,1
4544,变快,1
4545,弄清,1
4546, 打开,1
4561,不治身亡 ,1
5442,难于,1
4532,建言,1
4576,带进,1
4934, 扣,1
4933,绿化,1
4577,作案 ,1
5434,给全,1
4578,持枪,1
4579,抢劫,1
4580,炸死,1
4581,投掷,1
4582,接手,1
4583,试生,1
5433, 拐,1
5432,驶去,1
4929,亩用,1
5431,按 ,1
4928,夹上,1
5429, 养,1
4927,舀完,1
5435,曲解,1
4935,     ,1
4563,反应 ,1
4575,回忆 ,1
4939,压低,1
5441,立法 ,1
4938,讲讲,1
4565,无孔不入,1
5440, 当道 ,1
4566,听天由,1
4567, 垂死 ,1
5439,赏春,1
5438,春暖花开,1
5437,驳斥,1
4569,耗尽,1
5436,言论,1
4570,遗留,1
4571,家居,1
4572,炸伤,1
4573, 火 ,1
4936,掉到,1
5452,责编,1
4531,避险 ,1
5309,远至,1
5313, 乱套 ,1
4967,联防,1
5314,嗷嗷,1
5468,阐明,1
5467,打算,1
4965,选好,1
5466,感 ,1
5315,显形,1
4499,盘点,1
4500,举,1
4964,插 ,1
5316,收成,1
4501,气化,1
4502,灰往,1
4963,剪完,1
5464,密集,1
4962,摘去,1
5463,交道,1
5469,转换,1
4497,加重,1
5460,骄傲,1
4496,沉降 ,1
5471,无所谓,1
4974,数字,1
5310,延迟,1
4973,省力,1
4972,赋能,1
5311,创办,1
4971,发觉,1
5470,配置,1
4491,逃出,1
5312,开花  ,1
4492,冲开,1
4970,没完没了,1
4969,群防群,1
4493,骤增,1
4968,联控,1
4494,不一,1
4495,覆,1
5462,举 ,1
5459,做客,1
5453,伊始,1
4516,冲入,1
4517,试试,1
4955,缠上,1
5456, 养成,1
4518,美不胜收,1
4519, 融,1
4520,呼吸,1
4521,找寻,1
4522,用以,1
5455,做起,1
4523,监视,1
5454,见微知著,1
4524,加班,1
4525,入山,1
4953,深入人心,1
4527,喷发 ,1
4528,测到,1
4530, 留,1
5319,卖断货,1
4515,开来 ,1
4961,截成,1
4956,害,1
4503,人畜无害,1
4504,交相辉映,1
5317,首当,1
4505,变色,1
4506,观赏,1
5458,落后于,1
4960,钉,1
4507,造就,1
4508,欣欣向荣,1
5318,涌动,1
4959,剪出,1
4958,卷成,1
4512,意外,1
4513,分裂,1
4514,分隔,1
5457,治 ,1
4957,卷缩 ,1
5196, 危不施训,1
2771,作者,1
3936,抛出,1
2072,步伐 ,1
2046,出局,1
2048,加成,1
2053,成 ,1
2054,导流,1
2059,司法,1
2061,座驾,1
2064,镶嵌,1
2065,说回,1
2068,降薪 ,1
2071,跟上,1
2073,聚莞,1
1779,拍打,1
2074,掀 ,1
2076,甚嚣尘上 ,1
2077,关注于,1
2078,停课,1
2079,借助,1
2080,教育,1
2081,享有,1
2083,平等,1
2084, 比,1
2085, 拼,1
2045,淘汰,1
2044,加速,1
2043,停顿,1
2041,回国,1
1996, 领克,1
1998,起死回生,1
1999,护发,1
2001,连根,1
2002,拔起,1
2007,珍爱,1
2008,跑赢,1
2009, 串起,1
2012,调生,1
2014,别开生面,1
2015,坐等,1
2017,隐藏,1
2018,叙说,1
2027,添,1
2031,体验 ,1
2032,火爆,1
2034,执结,1
2035,优惠,1
2038,进 ,1
2039,转会,1
2040,离队,1
2086,深受,1
2089,办 ,1
2091,喝闷酒 ,1
2148, 理性   ,1
2154,放开,1
2155,尊敬,1
2157,崇拜,1
2159,赚到,1
2162,热搜 ,1
2164,欢,1
2166,杀害,1
2168,告白 ,1
2173,转 轮,1
2174,看上,1
2175,微笑,1
2176,满意,1
2177,制裁,1
2178,摇下,1
2180,碾,1
2181,开市,1
2182,四起 ,1
2186, 算,1
2188,引炸,1
2190,贴有,1
2192,签名,1
2151,交往,1
2145,减掉,1
2092,闲寻气恼,1
2144,比喻,1
2093,顶撞,1
2094,劝道,1
2095,嗔,1
2096,多嘴,1
2099,冲刷 ,1
2103,展出,1
2105,租借,1
2106,预见,1
2108, 话,1
2114,恶言,1
2115,欺负,1
2116,否认,1
2121,起草,1
2122,修改 ,1
2130,改打,1
2133,踢出,1
2134,误用,1
2136,通缉,1
2140,饲用,1
2141,涨价,1
2142,累加,1
1995,领克,1
1994,打 ,1
1993,座无虚席,1
1838,强筋健骨,1
1856,写尽,1
1857,穿境,1
1858,闻名于世,1
1859,出自,1
1861,结,1
1862,生津耀彩,1
1863,脱颖,1
1864, 焉卫轩  ,1
1866,漏掉,1
1868,溃败,1
1870,归功于,1
1871,到任,1
1874,倒车,1
1875,撞折,1
1876,逃逸,1
1877,供电,1
1878,巡视,1
1881,蹭网 ,1
1883,讲课,1
1884,送上,1
1885,捧,1
1839,自愈合 ,1
1836,请来,1
1889,迁往,1
1835,忙,1
1781,应验,1
1782,花开,1
1783,杀  ,1
1787,吹落,1
1788,暗香盈袖,1
1789, 舍,1
1795,失望,1
1798,扩军,1
1799,怀揣,1
1800,如此 ,1
1818,摆拍,1
1819,处 严寒  ,1
1821,停歇,1
1822,哄抬,1
1823,复工,1
1825, 从,1
1826, 从气,1
1828,合成,1
1829,主播,1
1831,夺回,1
1833,跨越,1
1886,暖暖,1
1890,向往,1
1988,找有,1
1948,王 ,1
1950,拉低,1
1951,攻速,1
1952,超额,1
1953,显着,1
1954,详,1
1955,让步 ,1
1957,引得,1
1958,急于,1
1960,迎建,1
1964,受辱,1
1965,弥补,1
1967,高傲 ,1
1970,吐,1
1973,过往,1
1974,嗑,1
1976,打本,1
1978,反腐,1
1979,意欲,1
1980,降案,1
1982,底 ,1
1983,争论不休,1
1949,打水,1
1947,痛失,1
1899,冒到,1
1945,get,1
1900,摘下,1
1901,贴近,1
1902,踏雪,1
1903,抛下,1
1907, 斗,1
1911,看起,1
1914,选派,1
1915,以身作,1
1916,拖慢,1
1925,调节,1
1927,链接,1
1930,兼备,1
1931,平衡,1
1935, 久违,1
1936,跻身,1
1937,困扰 ,1
1938,回落,1
1940,代言,1
1942,解锁,1
1943,赶快,1
1944,源源,1
2193,盖章,1
2198,瘫痪,1
2199,伤痕累累,1
2426,抄袭,1
2429,拉涨,1
2432,飘红,1
2434,演绎,1
2435,跳于,1
2436,做完,1
2437,受众于,1
2438,趁手,1
2441,配上,1
2442,精准,1
2443,燃,1
2444,落败,1
2445,组,1
2447,唠唠,1
2448,唠  ,1
2449,逼到,1
2451,PK ,1
2452,跳舞,1
2454,印象深刻 ,1
2456,斗智,1
2457,斗勇,1
2459,痛批 ,1
2427, 愿,1
2424,混进,1
2465,推敲,1
2418,对,1
2382,盗取,1
2386,弄虚作假,1
2387,恢,1
2388,出件,1
2389, 谢欣 ,1
2391,承接,1
2392,深陷,1
2395,寒暄 ,1
2396,背过身,1
2398,编剧,1
2400, 上,1
2401,助阵,1
2402,一 ,1
2403,谢欣 ,1
2405,一搏,1
2408,大跌,1
2410,并购,1
2411,乏,1
2413,魅惑,1
2414,速来,1
2416,投票,1
2464,主推,1
2466,注水,1
2380,饰 ,1
2499,期待感,1
2501,斩获,1
2502,畅谈,1
2504,非比寻常,1
2507,浪费,1
2508,接取,1
2509,吹走,1
2510,圈粉,1
2514,振奋,1
2516,感兴趣,1
2519,瓦解,1
2521,击毙,1
2522,一览 ,1
2523,一览,1
2524,火出圈外,1
2527,回落 ,1
2529,打群架 ,1
2532,感触,1
2534,蹙眉捧花,1
2535,揪,1
2536,提炼,1
2537,超于,1
2500,爆棚,1
2498,专属于,1
2467,开场,1
2497,惊心动魄面,1
2468,面试,1
2469,艳羡,1
2471,缔造,1
2472,撑起,1
2473,虐 ,1
2474,监制,1
2475, 任彬,1
2476, 快,1
2477,嗨,1
2479,饮 ,1
2480,融进,1
2482,惺惺相惜,1
2483,浮想联翩,1
2485, 抢,1
2486,脱口而出 ,1
2487,对话,1
2488,过瘾,1
2490,演出,1
2491, 眼,1
2493,如火如荼,1
2494,如约而至,1
2381,侦破,1
2379,赞成,1
2202,退休,1
2246,一意孤行,1
2253,生成,1
2254,消亡,1
2256,虚晃,1
2257,计数,1
2258,共时,1
2259,套叠于,1
2262,吵架,1
2263,富有,1
2264,玩出,1
2265,相差,1
2266,捧腹大笑,1
2269,爬坡,1
2271,窜上,1
2274,踹,1
2275,止于,1
2276,定性,1
2277,跪杀,1
2278,撼动,1
2279,冷清 ,1
2281,偷偷摸摸 ,1
2283,购房,1
2251,在 ,1
2245,求货,1
2285,投行,1
2244,求存,1
2203,投案,1
2209,出风头,1
2211,起步,1
2212,超看,1
2214,挑,1
2215,克上,1
2216,侃,1
2219,容纳,1
2220, 坐,1
2221,刮进,1
2222,遭罚,1
2223,学遇 ,1
2224,做空,1
2226,批判,1
2227,诉说,1
2229,窃听,1
2230,跨界,1
2231,造车,1
2233,开服,1
2234,毫无疑问,1
2242,爽 ,1
2284,为过,1
2286,复古,1
2378,指跌,1
2337,休闲,1
2341,播报,1
2346,熔断,1
2347,受挫,1
2350,下挫,1
2351,主张,1
2353,解雇,1
2354,经营,1
2355,贷入,1
2358,涨至,1
2359,重来,1
2360,涨穿,1
2361,承压,1
2363,受益于,1
2364,上行,1
2366,检,1
2368,扩充,1
2369,闪崩,1
2370,腰斩,1
2373,量化,1
2374,杀跌,1
2376,尽墨  ,1
2338,搁,1
2336,衣着,1
2287,扭动,1
2332,过完,1
2288,唱,1
2293,结晶,1
2294,兑换,1
2297,搅起,1
2300,自称为Q,1
2303,轰轰烈烈 ,1
2304,引动,1
2305,殉职,1
2306,汇聚,1
2307,亮相 ,1
2309,落马  ,1
2313,无家可归,1
2318, 当,1
2319,溺水,1
2320,回听,1
2321,听听,1
2323, 谈,1
2324,色变,1
2328,扼住,1
2330,导演,1
2331,为纪,1
1780,傲霜,1
1775,摸查,1
2540,舞 ,1
946,抓手,1
883,营运,1
884,奖励,1
885,应运而生,1
886,布局,1
887,及示,1
921,表决,1
931,没落,1
935,简约,1
941,下沉,1
944,扛担当,1
950, 打好,1
1773,征战,1
970,引,1
971,暗访,1
973,中发,1
975,扣押,1
981,决胜,1
986,不折不扣,1
987,理应,1
988,对接,1
1056,有待于,1
1062,进展,1
873,溢出,1
872,灌入,1
871,剧增,1
870,开设,1
795,上向,1
814,办理,1
815, 死,1
819,尘归,1
822,有苦难言,1
825,省钱,1
828,丑所  ,1
829,brings,1
831,倾倒 ,1
833,滴漏,1
837,护航,1
838,高扬,1
840, 彰,1
841,显献,1
842,啧啧称赞,1
843,道,1
845,降解,1
854,通 ,1
863,指控,1
867,起诉,1
869,租用,1
1086,务求,1
1089,确立,1
1090,脚踏实地,1
1198,小看,1
1229,完工,1
1231,验收,1
1234,拿上,1
1236,雪  辟,1
1240,烟 ,1
1241,咬 ,1
1249,回流,1
1250,扣除,1
1251,有错,1
1253,找对,1
1254,怨声载道,1
1255, 苦不堪言,1
1257,挂到,1
1259, 分,1
1264,转载自,1
1269,团聚 ,1
1271,说得,1
1272,供暖,1
1294,烘托,1
1302,飘起,1
1305,蓝 ,1
1200,吓,1
1197,簇拥,1
1096,加温,1
1195,看着,1
1097,浇筑,1
1098,思变,1
1099,守 ,1
1100,匹配,1
1102,明责 履责 ,1
1104,写到,1
1106,一帆风顺,1
1108,看过,1
1119,反对 ,1
1120,划清,1
1125,搭好,1
1129,落石失稳,1
1177,抢购,1
1178,增存,1
1180,缭绕,1
1184,帮上,1
1185,挺过,1
1187,寻觅,1
1189,攻坚克难,1
1192,拉 ,1
1194,滑过,1
793,智能化,1
792, 创,1
790, 未,1
261,清洁化,1
295,倒置,1
302,推定,1
307,制度化,1
314,搬至,1
316,转到,1
327,保质,1
328, 加快,1
330,摆上,1
333,勠力同心,1
338,兑,1
384,节约,1
390,止,1
392,衔接,1
412,排出,1
460, 解,1
464,配套,1
467,相贯通 ,1
470,满怀信心,1
472,偏 ,1
475,纵合,1
476,好转 ,1
269,急 ,1
258,铆足,1
485,还债,1
257,下定,1
67,运成,1
70,变坏,1
106,损害,1
108,座谈,1
109,交流,1
110,抛洒,1
112,冲洗,1
119,混杂,1
129,会议,1
142,视而不见,1
143, 疏于,1
146,力 ,1
157,责令,1
158,实干,1
168,交,1
232,清洗,1
248,告知书,1
251, 知耻,1
252,勇 ,1
254, 痛定思痛,1
255, 痛,1
484,用之不竭 ,1
491,开窗  ,1
789,喷漆,1
734, 助,1
746,报复,1
748,泄露,1
750,起床,1
751,早 ,1
753,做为,1
756,姑息,1
757, 因,1
759,扰民,1
760,测,1
764,泄露 ,1
766,叫到,1
767,勾肩,1
768,搭背,1
769,捉,1
770,同窝 ,1
771,共处,1
772,困难重重,1
773,胜过,1
778,铺置,1
780,浸润,1
788,监督,1
735,推 ,1
732,交叉,1
492, 坚持,1
730,开复,1
496,交办,1
501,吹散,1
503,提取,1
508,推断,1
511,转交,1
515,按,1
549,群落,1
555,特邀,1
560,凸现,1
564,滞后,1
636,倒排,1
639,抓实,1
640,办好,1
644,大煞风景,1
648,谈起,1
652,取保,1
653,犯有,1
654,逮捕,1
658,跟踪,1
716,认清,1
725,赔礼,1
1306,温暖,1
1307,壮志凌云,1
1309,吹,1
1591,感慨于,1
1595,转战,1
1597,走深,1
1599,看齐 ,1
1600, 立,1
1601,扬起,1
1604,负重,1
1605,整装待发,1
1606,无所畏惧,1
1608,攻坚,1
1610,献血,1
1615,暖和,1
1616,跑来跑去,1
1617,玩 ,1
1618,预定,1
1623,严寒,1
1627,包扎,1
1630,轮回,1
1631,阳生,1
1632,始发,1
1633,生发,1
1634,养生,1
1594,点上,1
1580,备战,1
1638,奔袭,1
1577,吹袭,1
1529,送去,1
1530,冒冒,1
1533,驻地,1
1534,当班,1
1535,派发,1
1536,蓄势待发,1
1556,拖离,1
1557,挤出,1
1562,率下 ,1
1564,击败,1
1566,威震,1
1567,  哈密,1
1568,地处,1
1569,关闭 ,1
1570,绣有,1
1571,育,1
1572,执教,1
1573,赠送,1
1574,并举,1
1575,排空,1
1576,战完,1
1636,冰上走 ,1
1639,锻造,1
1526,义不容辞,1
1691,歇 ,1
1701,冻僵,1
1702, 多措,1
1707,运转,1
1709,至主,1
1710,完工 ,1
1711,驶入,1
1713,爱上,1
1715, 称其是,1
1718,暖,1
1751,服役,1
1754,入园,1
1755,离园,1
1756,感知,1
1759,磨练,1
1760,交上,1
1761,交管,1
1762,拼 ,1
1764,念念,1
1766,  言归正传,1
1767,拾秋 ,1
1772,倾,1
1697,越线,1
1688,进京,1
1640,舍,1
1683, 获,1
1641,铸造,1
1643,相逢,1
1646,外 ,1
1647,变本加厉,1
1648,紫,1
1649,透红,1
1650,泛绿 ,1
1653,吹向,1
1657,累计,1
1658,计入,1
1660,增效,1
1665,无拘无束,1
1667, 露,1
1669,心语 ,1
1672,熙熙攘攘,1
1673, 无,1
1675,游宴,1
1676, 沐,1
1678,避寒,1
1680,日 ,1
1681,抢抓,1
1527,一如既往,1
1523,走路,1
1311,怀,1
1363,开荒,1
1367,虚设,1
1368,顶风,1
1369,冒雪,1
1370,屹立,1
1371,护,1
1372,踏实,1
1375,能见度,1
1376,吹雪,1
1383,奋战 ,1
1385,变样,1
1387, 守,1
1388,执勤 ,1
1390,在望,1
1391,低至,1
1392,定居,1
1393,人迹罕至,1
1395,义无反顾,1
1397,站在,1
1398, 入,1
1401,发威,1
1402,开年,1
1365,翻越,1
1361,发源于,1
1404, 奉献,1
1360,成型,1
1312,胆气 担,1
1314,给力 ,1
1316,进屋,1
1317,递上,1
1318,喝进,1
1321,理所应当,1
1323,协,1
1324,冻,1
1326,练 ,1
1329,最大化,1
1332,吃苦,1
1333,试采,1
1334,投产,1
1335,无怨无悔,1
1337,映照,1
1340,练出,1
1345,协同,1
1346,众志成城,1
1350,有情,1
1351,拉近,1
1357,悄,1
1403,开训,1
1405, 通,1
1520,毗邻,1
1473, 干,1
1475,下顿,1
1480,畅护,1
1481,排堵,1
1482,解民忧 心,1
1483,系,1
1485,锻炼 ,1
1486,赴汤,1
1487,蹈火,1
1488,开动,1
1489,用尽,1
1490,抬上,1
1493,加装,1
1494,摸,1
1495,婆娑,1
1498,跌到,1
1502,尽职尽责,1
1503, 站好,1
1504,备足,1
1510,配送,1
1511,搬上,1
1519,轮到,1
1474,上顿,1
1471,飞奔,1
1408,战风斗雪,1
1469,寒意阵阵 ,1
1410,踏,1
1415,飘浮,1
1419,搜排,1
1420,捕歼,1
1423,降下,1
1430,搏,1
1431,勠力同心战,1
1432,前行 ,1
1442,带 ,1
1444,守候,1
1445,盘查,1
1448,出示,1
1450,换上,1
1451, 扑向,1
1453,巡街,1
1454,赛跑 ,1
1455,混采,1
1459,移植,1
1460,罹患,1
1461,供受,1
1463,叫苦,1
2538,登顶,1
2541,抽刀,1
3935,击沉 ,1
3564,压变形   ,1
3548,牵,1
3549,砸向,1
3550,躲闪 ,1
3552,磕头 ,1
3553,下凡,1
3554,报恩,1
3555,成家,1
3557,疯掉,1
3560,撒落,1
3563,横跨,1
3566,横扫,1
3347,双杀  ,1
3567,飞升,1
3568,创立,1
3569,负债,1
3571,逐帧,1
3572,点开,1
3573,倒塌  ,1
3574, 欠,1
3576,去到,1
3578,自小,1
3579,过人,1
3547,上榜,1
3546, 不出所料 ,1
3545,扫描,1
3544,直播,1
3510,埋藏,1
3511,发掘,1
3513, 满,1
3514,倒扣,1
3520,搂住,1
3521,紧护,1
3522,蛀 ,1
3523,掏空,1
3525,应付,1
3526, 碾,1
3527,砸下,1
3528,搂入,1
3529,走来,1
3530,断裂,1
3531,砸落,1
3532,砸 ,1
3533,缓冲,1
3536,反思 ,1
3537,破败,1
3541,沾亲带故 ,1
3543,流向,1
3580,走地,1
3581,埋首,1
3582,登临,1
3615, 令,1
3618,走车,1
3620,失稳,1
3623,疏理,1
3624,候车,1
3626,外乎,1
3627,安拆,1
3628,高频,1
3629,满 ,1
3630,涂鸦 ,1
3632,留在,1
3633,怀念,1
3636,惊险,1
3638,压砸 ,1
3639,掉落 ,1
3640,失修,1
3642,跟进,1
3643,熄火,1
3647,恨,1
3648,化,1
3649, 下意识,1
3650,想好,1
3617,上吊,1
3613,执勤,1
3583,攒,1
3612,篡夺,1
3584,坐上,1
3585,侍读,1
3586,开府,1
3587,建牙 ,1
3588,加盖,1
3590,连线,1
3592,睡午觉,1
3593,劫持,1
3596,辟邪 ,1
3597,偷走,1
3598,挖走,1
3599,盗,1
3600,保佑,1
3601,拿回,1
3602,神秘莫测,1
3604,出云,1
3605,承重,1
3606,平安  0,1
3607,坍塌 ,1
3608,介于,1
3609,送至,1
3509,净负门兴,1
3507,下载 ,1
3506, 刷新 ,1
3389,积贫积弱,1
3393,算上,1
3394,亏,1
3395,扩张,1
3396,不堪设想,1
3398,印钞,1
3400,空转,1
3401,重启,1
3402,翻盘,1
3403,取决于,1
3404,流出,1
3405,拉动,1
3406, 看,1
3407,跌至,1
3408,触底,1
3409,采纳,1
3411,消费 ,1
3415,犹豫,1
3418,见怪不怪 ,1
3430,敞开,1
3432,显出,1
3434,降准,1
3391,促销,1
3388,停工 ,1
3437,克,1
3387,掩盖,1
3349,反观,1
3350,看准,1
3352,气势汹汹,1
3354,转稼,1
3356,飞涨,1
3357,动荡 ,1
3359, 全力以赴,1
3360,长生不老,1
3361, 闲,1
3363,乘风破浪,1
3366,亲,1
3368,欠下,1
3369,坐视不管 ,1
3370,归母,1
3371,缩减,1
3372,低价,1
3373,面世,1
3378,担忧声  ,1
3379,终结,1
3382,忙于,1
3385,扩至,1
3436,互买,1
